r,t,y,TotalCapacityAnnual
REGION1,RNWHYD,2027,112.7564
REGION1,RNWHYD,2028,111.1697
REGION1,RNWHYD,2029,110.5871
REGION1,RNWHYD,2030,109.9871
REGION1,RNWSOL,2021,10.7062
REGION1,RNWSOL,2022,9.4212
REGION1,RNWSOL,2023,10.6955
REGION1,RNWSOL,2024,10.6848
REGION1,RNWSOL,2025,10.6848
REGION1,RNWSOL,2026,10.674
REGION1,RNWSOL,2027,10.674
REGION1,RNWSOL,2028,10.6633
REGION1,RNWSOL,2029,10.6633
REGION1,RNWSOL,2030,10.6526
REGION1,RNWWND,2015,2.5244
REGION1,RNWWND,2016,1.36
REGION1,RNWWND,2017,4.2217
REGION1,RNWWND,2018,2.2164
REGION1,RNWWND,2019,2.1731
REGION1,RNWWND,2020,4.3679
REGION1,RNWWND,2021,4.3663
REGION1,RNWWND,2022,4.3629
REGION1,RNWWND,2023,4.3613
REGION1,RNWWND,2024,4.3579
REGION1,RNWWND,2025,4.3563
REGION1,RNWWND,2026,4.3529
REGION1,RNWWND,2027,4.3513
REGION1,RNWWND,2028,3.272
REGION1,RNWWND,2029,3.2703
REGION1,RNWWND,2030,2.5128
