r,t,y,TotalCapacityAnnual
REGION1,LNDAGRMLUC02,2025,98.5633
REGION1,LNDAGRMLUC02,2026,98.5633
REGION1,LNDAGRMLUC02,2027,98.5633
REGION1,LNDAGRMLUC02,2028,98.5633
REGION1,LNDAGRMLUC02,2029,98.5633
REGION1,LNDAGRMLUC02,2030,100.4519
REGION1,LNDAGRNUAC01,2015,40.9689
REGION1,LNDAGRNUAC01,2016,40.9689
REGION1,LNDAGRNUAC01,2017,41.2084
REGION1,LNDAGRNUAC01,2018,42.2953
REGION1,LNDAGRNUAC01,2019,45.3477
REGION1,LNDAGRNUAC01,2020,45.3477
REGION1,LNDAGRNUAC01,2021,45.6906
REGION1,LNDAGRNUAC01,2022,45.6906
REGION1,LNDAGRNUAC01,2023,45.6906
REGION1,LNDAGRNUAC01,2024,51.8369
REGION1,LNDAGRNUAC01,2025,51.8369
REGION1,LNDAGRNUAC01,2026,54.5852
REGION1,LNDAGRNUAC01,2027,54.5852
REGION1,LNDAGRNUAC01,2028,54.5852
REGION1,LNDAGRNUAC01,2029,54.5852
REGION1,LNDAGRNUAC01,2030,27.8869
REGION1,LNDAGRNUAC02,2015,60.7167
REGION1,LNDAGRNUAC02,2016,60.7167
REGION1,LNDAGRNUAC02,2017,60.7167
REGION1,LNDAGRNUAC02,2018,62.8358
REGION1,LNDAGRNUAC02,2019,62.8358
REGION1,LNDAGRNUAC02,2020,65.4457
REGION1,LNDAGRNUAC02,2021,66.5165
REGION1,LNDAGRNUAC02,2022,72.7405
REGION1,LNDAGRNUAC02,2023,72.7405
REGION1,LNDAGRNUAC02,2024,73.2823
REGION1,LNDAGRNUAC02,2025,79.5761
REGION1,LNDAGRNUAC02,2026,80.3766
REGION1,LNDAGRNUAC02,2027,83.7495
REGION1,LNDAGRNUAC02,2028,86.9605
REGION1,LNDAGRNUAC02,2029,91.0812
REGION1,LNDAGRNUAC02,2030,62.2529
REGION1,LNDAGRPPAC01,2015,82.1115
REGION1,LNDAGRPPAC01,2016,82.1618
REGION1,LNDAGRPPAC01,2017,82.1618
REGION1,LNDAGRPPAC01,2018,82.1618
REGION1,LNDAGRPPAC01,2019,82.1618
REGION1,LNDAGRPPAC01,2020,82.1618
REGION1,LNDAGRPPAC01,2021,82.1618
REGION1,LNDAGRPPAC01,2022,82.1618
REGION1,LNDAGRPPAC01,2023,82.1618
REGION1,LNDAGRPPAC01,2024,82.1618
REGION1,LNDAGRPPAC01,2025,82.1618
REGION1,LNDAGRPPAC01,2026,82.1618
REGION1,LNDAGRPPAC01,2027,82.1618
REGION1,LNDAGRPPAC01,2028,83.373
REGION1,LNDAGRPPAC01,2029,109.2674
REGION1,LNDAGRPPAC01,2030,109.699
REGION1,LNDAGRPPAC02,2015,313.5433
REGION1,LNDAGRPPAC02,2016,313.5433
REGION1,LNDAGRPPAC02,2017,437.1727
REGION1,LNDAGRPPAC02,2018,460.7261
REGION1,LNDAGRPPAC02,2019,463.313
REGION1,LNDAGRPPAC02,2020,470.5454
REGION1,LNDAGRPPAC02,2021,470.5454
REGION1,LNDAGRPPAC02,2022,470.5454
REGION1,LNDAGRPPAC02,2023,470.5454
REGION1,LNDAGRPPAC02,2024,470.5454
REGION1,LNDAGRPPAC02,2025,470.5454
REGION1,LNDAGRPPAC02,2026,470.5454
REGION1,LNDAGRPPAC02,2027,470.5454
REGION1,LNDAGRPPAC02,2028,470.5454
REGION1,LNDAGRPPAC02,2029,470.5454
REGION1,LNDAGRPPAC02,2030,390.0132
REGION1,LNDAGRSLIC01,2015,139.951
REGION1,LNDAGRSLIC01,2016,156.2497
REGION1,LNDAGRSLIC01,2017,156.2497
REGION1,LNDAGRSLIC01,2018,156.2497
REGION1,LNDAGRSLIC01,2019,157.5284
REGION1,LNDAGRSLIC01,2020,171.1354
REGION1,LNDAGRSLIC01,2021,172.8934
REGION1,LNDAGRSLIC01,2022,172.8934
REGION1,LNDAGRSLIC01,2023,172.8934
REGION1,LNDAGRSLIC01,2024,172.8934
REGION1,LNDAGRSLIC01,2025,172.8934
REGION1,LNDAGRSLIC01,2026,172.8934
REGION1,LNDAGRSLIC01,2027,173.2983
REGION1,LNDAGRSLIC01,2028,173.2983
REGION1,LNDAGRSLIC01,2029,173.2983
REGION1,LNDAGRSLIC01,2030,139.951
REGION1,LNDAGRSLIC02,2015,77.2298
REGION1,LNDAGRSLIC02,2016,77.2298
REGION1,LNDAGRSLIC02,2017,80.9994
REGION1,LNDAGRSLIC02,2018,91.3708
REGION1,LNDAGRSLIC02,2019,91.3708
REGION1,LNDAGRSLIC02,2020,91.3708
REGION1,LNDAGRSLIC02,2021,91.3708
REGION1,LNDAGRSLIC02,2022,91.3708
REGION1,LNDAGRSLIC02,2023,91.3708
REGION1,LNDAGRSLIC02,2024,91.3708
REGION1,LNDAGRSLIC02,2025,91.3708
REGION1,LNDAGRSLIC02,2026,91.3708
REGION1,LNDAGRSLIC02,2027,91.3708
REGION1,LNDAGRSLIC02,2028,106.9572
REGION1,LNDAGRSLIC02,2029,106.9572
REGION1,LNDAGRSLIC02,2030,68.832
REGION1,LNDAGRSMAC01,2015,381.0474
REGION1,LNDAGRSMAC01,2016,381.0474
REGION1,LNDAGRSMAC01,2017,381.0474
REGION1,LNDAGRSMAC01,2018,381.0474
REGION1,LNDAGRSMAC01,2019,415.6217
REGION1,LNDAGRSMAC01,2020,415.6217
REGION1,LNDAGRSMAC01,2021,415.6217
REGION1,LNDAGRSMAC01,2022,420.1016
REGION1,LNDAGRSMAC01,2023,420.1016
REGION1,LNDAGRSMAC01,2024,420.1016
REGION1,LNDAGRSMAC01,2025,420.1016
REGION1,LNDAGRSMAC01,2026,420.1016
REGION1,LNDAGRSMAC01,2027,420.1016
REGION1,LNDAGRSMAC01,2028,424.7858
REGION1,LNDAGRSMAC01,2029,525.9629
REGION1,LNDAGRSMAC01,2030,389.3941
REGION1,LNDAGRSMAC02,2015,36.0759
REGION1,LNDAGRSMAC02,2016,36.0759
REGION1,LNDAGRSMAC02,2017,36.0759
REGION1,LNDAGRSMAC02,2018,36.0759
REGION1,LNDAGRSMAC02,2019,37.2162
REGION1,LNDAGRSMAC02,2020,37.2162
REGION1,LNDAGRSMAC02,2021,37.2162
REGION1,LNDAGRSMAC02,2022,41.2673
REGION1,LNDAGRSMAC02,2023,41.2673
REGION1,LNDAGRSMAC02,2024,41.2673
REGION1,LNDAGRSMAC02,2025,41.2673
REGION1,LNDAGRSMAC02,2026,41.2673
REGION1,LNDAGRSMAC02,2027,43.6861
REGION1,LNDAGRSMAC02,2028,43.6861
REGION1,LNDAGRSMAC02,2029,74.3774
REGION1,LNDAGRSMAC02,2030,38.3014
REGION1,LNDAGRSMAC03,2015,51.6424
REGION1,LNDAGRSMAC03,2016,51.6424
REGION1,LNDAGRSMAC03,2017,51.6424
REGION1,LNDAGRSMAC03,2018,51.6424
REGION1,LNDAGRSMAC03,2019,51.6424
REGION1,LNDAGRSMAC03,2020,51.6424
REGION1,LNDAGRSMAC03,2021,51.6424
REGION1,LNDAGRSMAC03,2022,51.6424
REGION1,LNDAGRSMAC03,2023,51.6424
REGION1,LNDAGRSMAC03,2024,62.5363
REGION1,LNDAGRSMAC03,2025,62.5363
REGION1,LNDAGRSMAC03,2026,62.5363
REGION1,LNDAGRSMAC03,2027,66.5943
REGION1,LNDAGRSMAC03,2028,79.2689
REGION1,LNDAGRSMAC03,2029,79.2689
REGION1,LNDAGRSMAC03,2030,53.8902
REGION1,LNDBLTJWA,2015,17.851
REGION1,LNDBLTJWA,2016,18.16
REGION1,LNDBLTJWA,2017,18.47
REGION1,LNDBLTJWA,2018,18.8
REGION1,LNDBLTJWA,2019,19.06
REGION1,LNDBLTJWA,2020,19.32
REGION1,LNDBLTJWA,2021,19.58
REGION1,LNDBLTJWA,2022,19.85
REGION1,LNDBLTJWA,2023,20.11
REGION1,LNDBLTJWA,2024,20.38
REGION1,LNDBLTJWA,2025,20.65
REGION1,LNDBLTJWA,2026,20.92
REGION1,LNDBLTJWA,2027,21.2
REGION1,LNDBLTJWA,2028,21.47
REGION1,LNDBLTJWA,2029,21.68
REGION1,LNDBLTJWA,2030,21.88
REGION1,LNDBLTKAN,2015,3.6491
REGION1,LNDBLTKAN,2016,4.5895
REGION1,LNDBLTKAN,2017,4.5895
REGION1,LNDBLTKAN,2018,4.5895
REGION1,LNDBLTKAN,2019,4.5895
REGION1,LNDBLTKAN,2020,4.5895
REGION1,LNDBLTKAN,2021,4.5895
REGION1,LNDBLTKAN,2022,4.5895
REGION1,LNDBLTKAN,2023,4.5895
REGION1,LNDBLTKAN,2024,4.5895
REGION1,LNDBLTKAN,2025,4.5895
REGION1,LNDBLTKAN,2026,4.6258
REGION1,LNDBLTKAN,2027,23.7083
REGION1,LNDBLTKAN,2028,23.7083
REGION1,LNDBLTKAN,2029,23.7083
REGION1,LNDBLTKAN,2030,24.9263
REGION1,LNDBLTMLU,2015,0.6262
REGION1,LNDBLTMLU,2016,0.6262
REGION1,LNDBLTMLU,2017,0.6262
REGION1,LNDBLTMLU,2018,0.7329
REGION1,LNDBLTMLU,2019,0.8857
REGION1,LNDBLTMLU,2020,0.9815
REGION1,LNDBLTMLU,2021,0.9815
REGION1,LNDBLTMLU,2022,0.9815
REGION1,LNDBLTMLU,2023,1.1689
REGION1,LNDBLTMLU,2024,3.1209
REGION1,LNDBLTMLU,2025,3.1209
REGION1,LNDBLTMLU,2026,3.1209
REGION1,LNDBLTMLU,2027,3.1209
REGION1,LNDBLTMLU,2028,3.1209
REGION1,LNDBLTMLU,2029,3.9118
REGION1,LNDBLTMLU,2030,3.2856
REGION1,LNDBLTNUA,2015,50.3089
REGION1,LNDBLTNUA,2016,54.1831
REGION1,LNDBLTNUA,2017,54.1831
REGION1,LNDBLTNUA,2018,54.1831
REGION1,LNDBLTNUA,2019,54.1831
REGION1,LNDBLTNUA,2020,54.1831
REGION1,LNDBLTNUA,2021,54.1831
REGION1,LNDBLTNUA,2022,54.1831
REGION1,LNDBLTNUA,2023,54.1831
REGION1,LNDBLTNUA,2024,54.1831
REGION1,LNDBLTNUA,2025,54.1831
REGION1,LNDBLTNUA,2026,54.1831
REGION1,LNDBLTNUA,2027,55.6153
REGION1,LNDBLTNUA,2028,55.6153
REGION1,LNDBLTNUA,2029,55.6153
REGION1,LNDBLTNUA,2030,5.3064
REGION1,LNDBLTPPA,2015,1.086
REGION1,LNDBLTPPA,2016,1.5298
REGION1,LNDBLTPPA,2017,1.7345
REGION1,LNDBLTPPA,2018,1.985
REGION1,LNDBLTPPA,2019,2.416
REGION1,LNDBLTPPA,2020,2.416
REGION1,LNDBLTPPA,2021,2.416
REGION1,LNDBLTPPA,2022,2.416
REGION1,LNDBLTPPA,2023,2.416
REGION1,LNDBLTPPA,2024,2.416
REGION1,LNDBLTPPA,2025,2.416
REGION1,LNDBLTPPA,2026,2.416
REGION1,LNDBLTPPA,2027,2.416
REGION1,LNDBLTPPA,2028,2.416
REGION1,LNDBLTPPA,2029,2.416
REGION1,LNDBLTPPA,2030,1.33
REGION1,LNDBLTSLI,2015,5.0748
REGION1,LNDBLTSLI,2016,5.0748
REGION1,LNDBLTSLI,2017,5.0748
REGION1,LNDBLTSLI,2018,5.0748
REGION1,LNDBLTSLI,2019,5.0748
REGION1,LNDBLTSLI,2020,5.0748
REGION1,LNDBLTSLI,2021,5.0748
REGION1,LNDBLTSLI,2022,5.0748
REGION1,LNDBLTSLI,2023,5.0748
REGION1,LNDBLTSLI,2024,5.0748
REGION1,LNDBLTSLI,2025,5.0748
REGION1,LNDBLTSLI,2026,5.0748
REGION1,LNDBLTSLI,2027,5.0748
REGION1,LNDBLTSLI,2028,5.1836
REGION1,LNDBLTSLI,2029,5.1836
REGION1,LNDBLTSLI,2030,3.96
REGION1,LNDBLTSMA,2015,9.71
REGION1,LNDBLTSMA,2016,9.71
REGION1,LNDBLTSMA,2017,9.71
REGION1,LNDBLTSMA,2018,9.71
REGION1,LNDBLTSMA,2019,11.9157
REGION1,LNDBLTSMA,2020,12.4122
REGION1,LNDBLTSMA,2021,12.4122
REGION1,LNDBLTSMA,2022,12.4122
REGION1,LNDBLTSMA,2023,12.4122
REGION1,LNDBLTSMA,2024,12.4122
REGION1,LNDBLTSMA,2025,12.4122
REGION1,LNDBLTSMA,2026,13.9841
REGION1,LNDBLTSMA,2027,13.9841
REGION1,LNDBLTSMA,2028,15.8429
REGION1,LNDBLTSMA,2029,17.1762
REGION1,LNDBLTSMA,2030,11.9971
REGION1,LNDCP01HRIND,2015,32.6002
REGION1,LNDCP01HRIND,2016,30.4268
REGION1,LNDCP01HRIND,2017,28.2535
REGION1,LNDCP01HRIND,2018,26.0801
REGION1,LNDCP01HRIND,2019,23.9068
REGION1,LNDCP01HRIND,2020,23.8509
REGION1,LNDCP01HRIND,2021,24.9227
REGION1,LNDCP01HRIND,2022,25.8226
REGION1,LNDCP01HRIND,2023,26.696
REGION1,LNDCP01HRIND,2024,27.5611
REGION1,LNDCP01HRIND,2025,28.4315
REGION1,LNDCP01HRIND,2026,29.2635
REGION1,LNDCP01HRIND,2027,30.0894
REGION1,LNDCP01HRIND,2028,30.8948
REGION1,LNDCP01HRIND,2029,31.6922
REGION1,LNDCP01HRIND,2030,32.4681
REGION1,LNDCP02HIIND,2015,1.5862
REGION1,LNDCP02HIIND,2016,1.6656
REGION1,LNDCP02HIIND,2017,1.7488
REGION1,LNDCP02HIIND,2018,1.8363
REGION1,LNDCP02HIIND,2019,1.9281
REGION1,LNDCP02HIIND,2020,2.0245
REGION1,LNDCP02HIIND,2021,2.1257
REGION1,LNDCP02HIIND,2022,2.232
REGION1,LNDCP02HIIND,2023,2.3436
REGION1,LNDCP02HIIND,2024,2.4608
REGION1,LNDCP02HIIND,2025,2.5838
REGION1,LNDCP02HIIND,2026,2.713
REGION1,LNDCP02HIIND,2027,2.8487
REGION1,LNDCP02HIIND,2028,2.9911
REGION1,LNDCP02HIIND,2029,3.1407
REGION1,LNDCP02HIIND,2030,3.2977
REGION1,LNDCP02HRIND,2015,4.106
REGION1,LNDCP02HRIND,2016,4.3113
REGION1,LNDCP02HRIND,2017,4.5269
REGION1,LNDCP02HRIND,2018,4.7532
REGION1,LNDCP02HRIND,2019,4.9909
REGION1,LNDCP02HRIND,2020,5.2404
REGION1,LNDCP02HRIND,2021,5.5024
REGION1,LNDCP02HRIND,2022,5.7776
REGION1,LNDCP02HRIND,2023,6.0664
REGION1,LNDCP02HRIND,2024,6.3698
REGION1,LNDCP02HRIND,2025,6.6882
REGION1,LNDCP02HRIND,2026,7.0227
REGION1,LNDCP02HRIND,2027,7.3738
REGION1,LNDCP02HRIND,2028,7.7425
REGION1,LNDCP02HRIND,2029,8.1296
REGION1,LNDCP02HRIND,2030,8.5361
REGION1,LNDCP02IIIND,2015,11.1038
REGION1,LNDCP02IIIND,2016,11.6589
REGION1,LNDCP02IIIND,2017,12.2419
REGION1,LNDCP02IIIND,2018,12.854
REGION1,LNDCP02IIIND,2019,13.4967
REGION1,LNDCP02IIIND,2020,14.1715
REGION1,LNDCP02IIIND,2021,14.8801
REGION1,LNDCP02IIIND,2022,15.6241
REGION1,LNDCP02IIIND,2023,16.4053
REGION1,LNDCP02IIIND,2024,17.2256
REGION1,LNDCP02IIIND,2025,18.0868
REGION1,LNDCP02IIIND,2026,18.9912
REGION1,LNDCP02IIIND,2027,19.7806
REGION1,LNDCP02IIIND,2028,20.4476
REGION1,LNDCP02IIIND,2029,21.0411
REGION1,LNDCP02IIIND,2030,21.56
REGION1,LNDCP02IRIND,2015,8.212
REGION1,LNDCP02IRIND,2016,8.6226
REGION1,LNDCP02IRIND,2017,9.0275
REGION1,LNDCP02IRIND,2018,8.8795
REGION1,LNDCP02IRIND,2019,8.6504
REGION1,LNDCP02IRIND,2020,8.2179
REGION1,LNDCP02IRIND,2021,8.3981
REGION1,LNDCP02IRIND,2022,8.3461
REGION1,LNDCP02IRIND,2023,8.1893
REGION1,LNDCP02IRIND,2024,7.7798
REGION1,LNDCP02IRIND,2025,7.3908
REGION1,LNDCP02IRIND,2026,7.0213
REGION1,LNDCP02IRIND,2027,6.6702
REGION1,LNDCP02IRIND,2028,6.3367
REGION1,LNDCP02IRIND,2029,6.0199
REGION1,LNDCP02IRIND,2030,5.7189
REGION1,LNDCP02LRIND,2015,28.742
REGION1,LNDCP02LRIND,2016,26.8259
REGION1,LNDCP02LRIND,2017,24.9097
REGION1,LNDCP02LRIND,2018,22.9936
REGION1,LNDCP02LRIND,2019,21.0775
REGION1,LNDCP02LRIND,2020,19.1613
REGION1,LNDCP02LRIND,2021,17.2452
REGION1,LNDCP02LRIND,2022,15.3291
REGION1,LNDCP02LRIND,2023,13.4129
REGION1,LNDCP02LRIND,2024,11.4968
REGION1,LNDCP02LRIND,2025,9.5807
REGION1,LNDCP02LRIND,2026,7.6645
REGION1,LNDCP02LRIND,2027,5.7484
REGION1,LNDCP02LRIND,2028,3.8323
REGION1,LNDCP02LRIND,2029,1.9789
REGION1,LNDCP02LRIND,2030,1.88
REGION1,LNDCP03HIIND,2015,3.4642
REGION1,LNDCP03HIIND,2016,3.2332
REGION1,LNDCP03HIIND,2017,3.0023
REGION1,LNDCP03HIIND,2018,2.7713
REGION1,LNDCP03HIIND,2019,2.5404
REGION1,LNDCP03HIIND,2020,2.3094
REGION1,LNDCP03HIIND,2021,2.0785
REGION1,LNDCP03HIIND,2022,1.9746
REGION1,LNDCP03HIIND,2023,1.8759
REGION1,LNDCP03HIIND,2024,1.7821
REGION1,LNDCP03HIIND,2025,1.7999
REGION1,LNDCP03HIIND,2026,1.8179
REGION1,LNDCP03HIIND,2027,1.8361
REGION1,LNDCP03HIIND,2028,1.8544
REGION1,LNDCP03HIIND,2029,1.873
REGION1,LNDCP03HIIND,2030,1.8917
REGION1,LNDCP03HRIND,2015,12.6985
REGION1,LNDCP03HRIND,2016,11.852
REGION1,LNDCP03HRIND,2017,11.0054
REGION1,LNDCP03HRIND,2018,10.1588
REGION1,LNDCP03HRIND,2019,9.3123
REGION1,LNDCP03HRIND,2020,8.4657
REGION1,LNDCP03HRIND,2021,7.6191
REGION1,LNDCP03HRIND,2022,7.2382
REGION1,LNDCP03HRIND,2023,6.8763
REGION1,LNDCP03HRIND,2024,6.5325
REGION1,LNDCP03HRIND,2025,6.5978
REGION1,LNDCP03HRIND,2026,6.6638
REGION1,LNDCP03HRIND,2027,6.7304
REGION1,LNDCP03HRIND,2028,6.7977
REGION1,LNDCP03HRIND,2029,6.8657
REGION1,LNDCP03HRIND,2030,6.9343
REGION1,LNDCP03IIIND,2015,10.3925
REGION1,LNDCP03IIIND,2016,9.6997
REGION1,LNDCP03IIIND,2017,9.0069
REGION1,LNDCP03IIIND,2018,8.314
REGION1,LNDCP03IIIND,2019,7.6212
REGION1,LNDCP03IIIND,2020,6.9284
REGION1,LNDCP03IIIND,2021,6.2355
REGION1,LNDCP03IIIND,2022,5.5427
REGION1,LNDCP03IIIND,2023,4.8498
REGION1,LNDCP03IIIND,2024,4.157
REGION1,LNDCP03IIIND,2025,3.4642
REGION1,LNDCP03IIIND,2026,2.7713
REGION1,LNDCP03IIIND,2027,2.7991
REGION1,LNDCP03IIIND,2028,2.827
REGION1,LNDCP03IIIND,2029,2.8553
REGION1,LNDCP03IIIND,2030,2.8839
REGION1,LNDCP03IRIND,2015,29.63
REGION1,LNDCP03IRIND,2016,27.6546
REGION1,LNDCP03IRIND,2017,25.6793
REGION1,LNDCP03IRIND,2018,23.704
REGION1,LNDCP03IRIND,2019,21.7286
REGION1,LNDCP03IRIND,2020,19.7533
REGION1,LNDCP03IRIND,2021,17.778
REGION1,LNDCP03IRIND,2022,15.8026
REGION1,LNDCP03IRIND,2023,13.8273
REGION1,LNDCP03IRIND,2024,11.852
REGION1,LNDCP03IRIND,2025,9.8766
REGION1,LNDCP03IRIND,2026,9.9754
REGION1,LNDCP03IRIND,2027,10.0752
REGION1,LNDCP03IRIND,2028,10.1759
REGION1,LNDCP03IRIND,2029,10.2777
REGION1,LNDCP03IRIND,2030,10.3805
REGION1,LNDCP03LRIND,2015,42.3285
REGION1,LNDCP03LRIND,2016,39.5066
REGION1,LNDCP03LRIND,2017,36.6847
REGION1,LNDCP03LRIND,2018,33.8628
REGION1,LNDCP03LRIND,2019,31.0409
REGION1,LNDCP03LRIND,2020,28.219
REGION1,LNDCP03LRIND,2021,25.3971
REGION1,LNDCP03LRIND,2022,22.5752
REGION1,LNDCP03LRIND,2023,19.7533
REGION1,LNDCP03LRIND,2024,16.9314
REGION1,LNDCP03LRIND,2025,14.1095
REGION1,LNDCP03LRIND,2026,11.2876
REGION1,LNDCP03LRIND,2027,8.4657
REGION1,LNDCP03LRIND,2028,5.6438
REGION1,LNDCP03LRIND,2029,2.8219
REGION1,LNDCP03LRIND,2030,2.6808
REGION1,LNDCP04HRIND,2015,23.1942
REGION1,LNDCP04HRIND,2016,24.3539
REGION1,LNDCP04HRIND,2017,25.5716
REGION1,LNDCP04HRIND,2018,26.8502
REGION1,LNDCP04HRIND,2019,28.1927
REGION1,LNDCP04HRIND,2020,29.6024
REGION1,LNDCP04HRIND,2021,31.0825
REGION1,LNDCP04HRIND,2022,32.6366
REGION1,LNDCP04HRIND,2023,34.2684
REGION1,LNDCP04HRIND,2024,35.9819
REGION1,LNDCP04HRIND,2025,37.7809
REGION1,LNDCP04HRIND,2026,39.67
REGION1,LNDCP04HRIND,2027,41.6535
REGION1,LNDCP04HRIND,2028,43.7362
REGION1,LNDCP04HRIND,2029,45.923
REGION1,LNDCP04HRIND,2030,48.2191
REGION1,LNDCP04IRIND,2015,46.3884
REGION1,LNDCP04IRIND,2016,48.7079
REGION1,LNDCP04IRIND,2017,51.1433
REGION1,LNDCP04IRIND,2018,53.7004
REGION1,LNDCP04IRIND,2019,56.3855
REGION1,LNDCP04IRIND,2020,59.2047
REGION1,LNDCP04IRIND,2021,62.165
REGION1,LNDCP04IRIND,2022,65.2732
REGION1,LNDCP04IRIND,2023,68.5369
REGION1,LNDCP04IRIND,2024,71.9637
REGION1,LNDCP04IRIND,2025,75.5619
REGION1,LNDCP04IRIND,2026,77.2575
REGION1,LNDCP04IRIND,2027,78.1573
REGION1,LNDCP04IRIND,2028,78.8395
REGION1,LNDCP04IRIND,2029,79.3093
REGION1,LNDCP04IRIND,2030,79.5588
REGION1,LNDCP04LRIND,2015,38.2069
REGION1,LNDCP04LRIND,2016,36.6606
REGION1,LNDCP04LRIND,2017,35.1144
REGION1,LNDCP04LRIND,2018,33.5681
REGION1,LNDCP04LRIND,2019,32.0218
REGION1,LNDCP04LRIND,2020,30.4755
REGION1,LNDCP04LRIND,2021,28.9292
REGION1,LNDCP04LRIND,2022,27.383
REGION1,LNDCP04LRIND,2023,25.8367
REGION1,LNDCP04LRIND,2024,24.2904
REGION1,LNDCP04LRIND,2025,22.8759
REGION1,LNDCP04LRIND,2026,21.7321
REGION1,LNDCP04LRIND,2027,20.6455
REGION1,LNDCP04LRIND,2028,19.6132
REGION1,LNDCP04LRIND,2029,18.6326
REGION1,LNDCP04LRIND,2030,17.7009
REGION1,LNDCP05IRIND,2015,5.4887
REGION1,LNDCP05IRIND,2016,5.7631
REGION1,LNDCP05IRIND,2017,6.0513
REGION1,LNDCP05IRIND,2018,6.3538
REGION1,LNDCP05IRIND,2019,6.6715
REGION1,LNDCP05IRIND,2020,7.0051
REGION1,LNDCP05IRIND,2021,7.3554
REGION1,LNDCP05IRIND,2022,7.7231
REGION1,LNDCP05IRIND,2023,8.1093
REGION1,LNDCP05IRIND,2024,8.5148
REGION1,LNDCP05IRIND,2025,8.9405
REGION1,LNDCP05IRIND,2026,9.3875
REGION1,LNDCP05IRIND,2027,9.8569
REGION1,LNDCP05IRIND,2028,10.3498
REGION1,LNDCP05IRIND,2029,10.8672
REGION1,LNDCP05IRIND,2030,11.4106
REGION1,LNDCP05LRIND,2015,73.2666
REGION1,LNDCP05LRIND,2016,71.3737
REGION1,LNDCP05LRIND,2017,74.3801
REGION1,LNDCP05LRIND,2018,76.8082
REGION1,LNDCP05LRIND,2019,79.1174
REGION1,LNDCP05LRIND,2020,81.139
REGION1,LNDCP05LRIND,2021,84.7283
REGION1,LNDCP05LRIND,2022,88.1546
REGION1,LNDCP05LRIND,2023,90.9675
REGION1,LNDCP05LRIND,2024,93.8339
REGION1,LNDCP05LRIND,2025,96.6633
REGION1,LNDCP05LRIND,2026,99.2137
REGION1,LNDCP05LRIND,2027,101.6614
REGION1,LNDCP05LRIND,2028,104.0278
REGION1,LNDCP05LRIND,2029,106.1954
REGION1,LNDCP05LRIND,2030,107.8025
REGION1,LNDCP06HIIND,2015,26.835
REGION1,LNDCP06HIIND,2016,28.1768
REGION1,LNDCP06HIIND,2017,29.5856
REGION1,LNDCP06HIIND,2018,31.0649
REGION1,LNDCP06HIIND,2019,32.6181
REGION1,LNDCP06HIIND,2020,34.249
REGION1,LNDCP06HIIND,2021,35.9615
REGION1,LNDCP06HIIND,2022,37.7595
REGION1,LNDCP06HIIND,2023,39.6475
REGION1,LNDCP06HIIND,2024,41.6299
REGION1,LNDCP06HIIND,2025,43.7114
REGION1,LNDCP06HIIND,2026,45.897
REGION1,LNDCP06HIIND,2027,48.1918
REGION1,LNDCP06HIIND,2028,50.6014
REGION1,LNDCP06HIIND,2029,53.1315
REGION1,LNDCP06HIIND,2030,55.788
REGION1,LNDCP06HRIND,2015,10.108
REGION1,LNDCP06HRIND,2016,10.6134
REGION1,LNDCP06HRIND,2017,11.1441
REGION1,LNDCP06HRIND,2018,11.7013
REGION1,LNDCP06HRIND,2019,12.2863
REGION1,LNDCP06HRIND,2020,12.9007
REGION1,LNDCP06HRIND,2021,13.5457
REGION1,LNDCP06HRIND,2022,14.223
REGION1,LNDCP06HRIND,2023,14.9341
REGION1,LNDCP06HRIND,2024,15.6808
REGION1,LNDCP06HRIND,2025,16.4649
REGION1,LNDCP06HRIND,2026,17.2881
REGION1,LNDCP06HRIND,2027,18.1525
REGION1,LNDCP06HRIND,2028,19.0601
REGION1,LNDCP06HRIND,2029,20.0131
REGION1,LNDCP06HRIND,2030,21.0138
REGION1,LNDCP06IIIND,2015,80.505
REGION1,LNDCP06IIIND,2016,83.1544
REGION1,LNDCP06IIIND,2017,83.586
REGION1,LNDCP06IIIND,2018,81.3954
REGION1,LNDCP06IIIND,2019,81.4652
REGION1,LNDCP06IIIND,2020,84.0633
REGION1,LNDCP06IIIND,2021,88.2665
REGION1,LNDCP06IIIND,2022,92.6798
REGION1,LNDCP06IIIND,2023,96.8313
REGION1,LNDCP06IIIND,2024,100.4245
REGION1,LNDCP06IIIND,2025,103.6595
REGION1,LNDCP06IIIND,2026,107.037
REGION1,LNDCP06IIIND,2027,109.3668
REGION1,LNDCP06IIIND,2028,111.2108
REGION1,LNDCP06IIIND,2029,112.9093
REGION1,LNDCP06IIIND,2030,114.6687
REGION1,LNDCP06IRIND,2015,10.108
REGION1,LNDCP06IRIND,2016,10.6134
REGION1,LNDCP06IRIND,2017,11.1441
REGION1,LNDCP06IRIND,2018,11.7013
REGION1,LNDCP06IRIND,2019,12.2863
REGION1,LNDCP06IRIND,2020,12.9007
REGION1,LNDCP06IRIND,2021,13.5457
REGION1,LNDCP06IRIND,2022,14.223
REGION1,LNDCP06IRIND,2023,14.9341
REGION1,LNDCP06IRIND,2024,15.6808
REGION1,LNDCP06IRIND,2025,16.4649
REGION1,LNDCP06IRIND,2026,17.2881
REGION1,LNDCP06IRIND,2027,18.1525
REGION1,LNDCP06IRIND,2028,19.0601
REGION1,LNDCP06IRIND,2029,20.0131
REGION1,LNDCP06IRIND,2030,21.0138
REGION1,LNDCP06LRIND,2015,30.324
REGION1,LNDCP06LRIND,2016,28.3024
